ASCII,label
manicuudaa,1
manidanda,1
manidara,1
manidarpana,1
manidatta,1
manidhaana,1
manidhaaranam,1
manidhaarinii,1
manidhaava,1
manidhanu,1
manidhanus,1
manidhara,1
manidharaa,1
manidiidhiti,1
manidiidhitiguudhaarthaprakaashikaa,1
manidiikshitiiya,1
manidiipa,1
manidiipaka,1
manidosha,1
manidviipa,1
manigana,1
manigarbha,1
manighantaakritanyaayaratnaprakarana,1
manigraama,1
manigrantha,1
manigriiva,1
manigunanikara,1
manih,1
maniharmya,1
manihuta,1
manii,1
maniica,1
maniicaka,1
maniika,1
maniikri,1
maniimushagraama,1
maniindra,1
maniishaa,1
maniishaam,1
maniishaapancaka,1
maniishikaa,1
maniishin,1
maniishinaa,1
maniishita,1
maniishitaa,1
maniishitavarshin,1
maniishvaratiirtha,1
maniithya,1
maniiva,1
maniivaka,1
maniivatii,1
maniiya,1
manijalaa,1
manika,1
manikaaca,1
manikaanana,1
manikaancana,1
manikaancanaprameyasamgraha,1
manikaara,1
manikantha,1
manikanthaka,1
manikarna,1
manikarneshvara,1
manikarnii,1
manikarniishvara,1
manikarnikaa,1
manikarnikaamaahaatmya,1
manikarnikaamahiman,1
manikarnikaashtaka,1
manikarnikaastotra,1
maniketu,1
manikh,1
manikhandadvayatraya,1
manikrit,1
manikusuma,1
manikuttikaa,1
manikuuta,1
manila,1
manilingeshvara,1
manim,1
manimaahaatmya,1
manimaalaa,1
manimadhya,1
manimahesha,1
manimandapa,1
manimandapamaahaatmya,1
manimandita,1
manimanjarii,1
manimanjariichedinii,1
manimantha,1
manimat,1
manimatii,1
manimaya,1
manimayabhuu,1
manimayiipurii,1
manimda,1
manimegha,1
manimekhala,1
manimishra,1
manimuktaa,1
maninaaga,1
maninanda,1
manindha,1
maningaa,1
maniniryaatana,1
manipaalii,1
manipaalyaadharmyam,1
manipadma,1
manipariikshaa,1
maniparvata,1
manipaticaritra,1
maniprabhaa,1
manipradaana,1
manipradiipa,1
maniprakaasha,1
maniprakaashakadiipti,1
maniprakaashikaa,1
maniprastha,1
manipratyaksha,1
manipravaala,1
manipraveka,1
manipuccha,1
manipura,1
manipura_chakra,1
manipurapureshvara,1
manipushpaka,1
manipushpeshvara,1
manipuura,1
manipuuraka,1
manipuurapati,1
manipuurapura,1
manipuuravibhedana,1
manipuureshvara,1
manir,1
maniraaga,1
maniraagajnaanam,1
maniraaja,1
maniraama,1
maniraamakrishnadiikshitiiya,1
maniradana,1
manirata,1
maniratna,1
maniratnaakara,1
maniratnamaalaa,1
maniratnamaya,1
maniratnasuv,1
maniratnasuvarnin,1
maniratnavat,1
manirnaya,1
manirocanii,1
maniruupya,1
manisaanu,1
manisaara,1
manisaaradarpana,1
manisaarakhandana,1
manisaarapraamaanyavaada,1
manisara,1
manisaupaana,1
manish,1
manisha,1
manishabda,1
manishaila,1
manishankhasharkara,1
manishara,1
manishekhara,1
manishilaa,1
manishringa,1
manishthakaa,1
manishuddhavaala,1
manishyaama,1
manishyate,1
maniskandha,1
manisopaana,1
manisraj,1
manistambha,1
manisuutra,1
manita,1
manitaa,1
manitaaraka,1
manitsaru,1
manittha,1
manitthavarshaphala,1
manitulaakoti,1
manitundaka,1
manitvaa,1
maniva,1
manivaahana,1
manivaala,1
manivara,1
manivarman,1
manivarnakesha,1
manivishesha,1
maniyashti,1
manj,1
manjaa,1
manjana,1
manjara,1
manjaraya,1
manjari,1
manjaridhaarin,1
manjarii,1
manjariicaamara,1
manjariidiipikaa,1
manjariijaala,1
manjariijaaladhaarin,1
manjariika,1
manjariikri,1
manjariinamra,1
manjariipinjarita,1
manjariiprakaasha,1
manjariisaara,1
manjarikaa,1
manjarita,1
manjayati,1
manji,1
manjii,1
manjiila,1
manjiira,1
manjiiraa,1
manjiiradhvanikomala,1
manjiiraka,1
manjiirakvanita,1
manjikaa,1
manjiman,1
manjiphalaa,1
manjishtha,1
manjishthaa,1
manjishthaabha,1
manjishthaameha,1
manjishthaamehah,1
manjishthaamehin,1
manjishthaaraaga,1
manju,1
manjubh,1
manjubhaashin,1
manjubhaashinii,1
manjubhadra,1
manjubhatta,1
manjudeva,1
manjugamana,1
manjugamanaa,1
manjugarta,1
manjughosha,1
manjughoshaa,1
manjugiiti,1
manjugir,1
manjugunja,1
manjugunjatsamiira,1
manjukeshin,1
manjukula,1
manjula,1
manjulaa,1
manjulikaa,1
manjumani,1
manjumanjiira,1
manjumatii,1
manjunaashii,1
manjunaatha,1
manjunandin,1
manjunetra,1
manjupaathaka,1
manjupattana,1
manjupraana,1
manjusaurabha,1
manjushaa,1
manjushaka,1
manjushrii,1
manjushriibuddhakshetragunavyuuha,1
manjushriimuulatantra,1
manjushriiparipricchaa,1
manjushriiparvata,1
manjushriivihaara,1
manjushriivikriidita,1
manjusvana,1
manjusvara,1
manjutara,1
manjuulaa,1
manjuushaa,1
manjuushaakuncikaa,1
manjuushaka,1
manjuvaac,1
manjuvaadin,1
manjuvaadinii,1
manjuvacana,1
manjuvaktra,1
mank,1
mankanaka,1
mankate,1
mankh,1
mankha,1
mankhaaya,1
mankhaka,1
mankhakosha,1
mankhana,1
mankhanaa,1
mankhati,1
mankhuna,1
manki,1
mankigiita,1
mankila,1
mankishyate,1
mankshana,1
mankshavya,1
mankshu,1
mankshyati,1
mankshye,1
manktaa,1
manktavya,1
manktri,1
manktum,1
manktvaa,1
manku,1
mankubh,1
mankura,1
mankusha,1
manm,1
manma,1
manmahe,1
manman,1
manmana,1
manmanasa,1
manmanatva,1
manmanti,1
manmantrag,1
manmanyate,1
manmasaadhana,1
manmashas,1
manmatha,1
manmathaa,1
manmathaalaya,1
manmathaanala,1
manmathaananda,1
manmathaavaasa,1
manmathaavishta,1
manmathaayatana,1
manmathabandhu,1
manmathakara,1
manmathalekha,1
manmathamanmatha,1
manmathamath,1
manmathasakha,1
manmathasamaana,1
manmathasamjiivanii,1
manmathasuhrid,1
manmathavat,1
manmathayuddha,1
manmatheshvaratiirtha,1
manmathin,1
manmathoddiipana,1
manmaya,1
manmoka,1
mannuraama,1
mano,1
manoarthah,1
manobhava,1
manobhavaagaara,1
manobhavadr,1
manobhavadruma,1
manobhavashaasana,1
manobhidhaa,1
manobhilaasha,1
manobhinivesha,1
manobhipraaya,1
manobhipraayaga,1
manobhiraama,1
manobhrit,1
manobhuu,1
manodaahin,1
manodanda,1
manodatta,1
manodattaa,1
manodhaatu,1
manodhara,1
manodharma,1
manodhinaatha,1
manodhishtaanam,1
manodhrit,1
manoduhkha,1
manodushta,1
manoduutakaavya,1
manoduutikaa,1
manogamya,1
manogata,1
manogati,1
manogavii,1
manoghna,1
manoglaani,1
manograahin,1
manograahya,1
manograhana,1
manogrihiita,1
manogunah,1
manogupta,1
manoguptaa,1
manoh,1
manohaa,1
manohaarii,1
manohaarikaa,1
manohaarin,1
manohan,1
manohara,1
manoharaa,1
manoharaakaara,1
manoharadaasa,1
manoharakaavya,1
manoharakrishna,1
manoharasharman,1
manoharasimha,1
manoharatara,1
manoharataratva,1
manoharaviireshvara,1
manoharii,1
manohartri,1
manohata,1
manohatya,1
manohlaada,1
manohlaadin,1
manohrit,1
manohvaa,1
manoja,1
manojaata,1
manojalpa,1
manojanman,1
manojav,1
manojava,1
manojavaa,1
manojavam,1
manojavas,1
manojavasa,1
manojavataa,1
manojavin,1
manojavishtha,1
manojavitva,1
manojavriddhi,1
manojighra,1
manojna,1
manojnaa,1
manojnaadi,1
manojnaghosha,1
manojnashabdaabhigarjita,1
manojnasvara,1
manojnataa,1
manojuu,1
manojvalaa,1
manojvara,1
manojyotis,1
manoka,1
manokasa,1
manolakshana,1
manolaulya,1
manolaya,1
manom,1
manomaarutar,1
manomathana,1
manomatrajagat,1
manomaya,1
manomayakosa,1
manomayakosha,1
manomohinii,1
manomriga,1
manomuh,1
manomurchakumbhaka,1
manomushigrihiita,1
manonaasha,1
manonasa,1
manonavasthaana,1
manonetra,1
manoniita,1
manonirodha,1
manonmanii,1
manonuga,1
manonukuula,1
manopahaarin,1
manopeta,1
manor,1
manoraaga,1
manoraajya,1
manorajya,1
manorama,1
manoramaa,1
manoramaakhanda,1
manoramaakucamardinii,1
manoramaaparinayanacarita,1
manoramaavyaakhyaa,1
manoranjana,1
manoranjinii,1
manoratha,1
manorathaa,1
manorathaantara,1
manorathabandha,1
manorathabandhabandhu,1
manorathadaayaka,1
manorathadruma,1
manorathadvaadashii,1
manorathakrita,1
manorathakusuma,1
manorathamaya,1
manorathaprabhaa,1
manorathasiddha,1
manorathasiddhi,1
manorathasri,1
manorathasrishti,1
manorathatiirtha,1
manorathatritiiyaa,1
manorathatritiiyaavrata,1
manorhata,1
manorhita,1
manornapaatah,1
manortha,1
manorti,1
manoruj,1
manoruupa,1
manota,1
manotaa,1
manotri,1
manovaada,1
manovaagdehaja,1
manovaakkarman,1
manovaanchaa,1
manovaanchita,1
manovaata,1
manovahaa,1
manovalambikaa,1
manovallabhaa,1
manovatii,1
manovedashiras,1
manovega,1
manovid,1
manovikaara,1
manovinayana,1
manovinoda,1
manovinodakrit,1
manoviruddha,1
manovritti,1
manovyaakshepartham,1
manovyathaa,1
manoyaayin,1
manoyaayitva,1
manoyoni,1
manoyuj,1
mant,1
manta,1
mantaa,1
mantaah,1
mantam,1
mantapa,1
mantapii,1
mantave,1
mantavya,1
mantayati,1
manth,1
mantha,1
manthaa,1
manthaacala,1
manthaadri,1
manthaam,1
manthaana,1
manthaanabhairava,1
manthaanaka,1
manthaanam,1
manthaas,1
manthaavala,1
manthadanda,1
manthadandaka,1
manthadandiikrita,1
manthagiri,1
manthaguna,1
manthaguniikrita,1
manthaja,1
manthaka,1
manthan,1
manthana,1
manthanadanda,1
manthanaghatii,1
manthanam,1
manthanayantraka,1
manthanii,1
manthaniiya,1
manthapaatra,1
manthaparvata,1
manthara,1
mantharaa,1
mantharaaksharam,1
mantharagaamin,1
mantharaka,1
mantharakaulika,1
mantharam,1
mantharataa,1
mantharaviveka,1
manthareshana,1
mantharita,1
mantharu,1
manthashaila,1
manthashaita,1
manthate,1
manthati,1
manthavishkambha,1
manthayati,1
manthi,1
manthiivat,1
manthin,1
manthinii,1
manthipa,1
manthipaatra,1
manthishocis,1
manthishyati,1
manthitavai,1
manthitavya,1
manthitri,1
manthitvaa,1
manthivat,1
manthodadhi,1
manthodaka,1
manthu,1
manthya,1
manthyagra,1
manti,1
mantkara,1
mantos,1
mantr,1
mantra,1
mantra_chaitanya,1
mantra_sakti,1
mantra_siddhi,1
mantraad,1
mantraadhiraaja,1
mantraah,1
mantraakshara,1
mantraaksharibhavaaniisahasranaamastotra,1
mantraanaamsetuh,1
mantraanganaataka,1
mantraanta,1
mantraanukramanikaa,1
mantraanushthaana,1
mantraanushthaanaangatarpana,1
mantraaraadhana,1
mantraarna,1
mantraarnava,1
mantraarshaadhyaaya,1
mantraartha,1
mantraarthabhaashya,1
mantraarthadiipa,1
mantraarthadiipikaa,1
mantraarthakaumudii,1
mantraarthamanjarii,1
mantraarthapaddhati,1
mantraashiirvaadasamhitaa,1
mantraavalii,1
mantrabaddha,1
mantrabala,1
mantrabh,1
mantrabhaagavata,1
mantrabhaashya,1
mantrabheda,1
mantrabhuushana,1
mantrabiija,1
mantrabraahmana,1
mantrabraahmanavid,1
mantracandrikaa,1
mantracikitsaa,1
mantracintaamani,1
mantracuudaamani,1
mantrad,1
mantrada,1
mantradaatri,1
mantradarpana,1
mantradarshin,1
mantradevataa,1
mantradevataaprakaasha,1
mantradevataaprakaashikaa,1
mantradhaarin,1
mantradhara,1
mantradiidhiti,1
mantradiipaka,1
mantradiipikaa,1
mantradrashtri,1
mantradrish,1
mantradruma,1
mantraganapatitattvaratna,1
mantragandaka,1
mantragriha,1
mantragupta,1
mantragupti,1
mantraguudha,1
mantrah_(vishopakramah),1
mantrahemaadri,1
mantrahiina,1
mantrairvishaapahaih,1
mantrajaagara,1
mantrajala,1
mantrajihva,1
mantrajna,1
mantrajyeshtha,1
mantrajyotis,1
mantrakaala,1
mantrakaara,1
mantrakaarya,1
mantrakaashiikhanda,1
mantrakalpadruma,1
mantrakalpalataa,1
mantrakamalaakara,1
mantrakarana,1
mantrakaumudii,1
mantrakhanda,1
mantrakosha,1
mantrakovida,1
mantrakrit,1
mantrakrita,1
mantrakushala,1
mantram,1
mantramaalaa,1
mantramaartanda,1
mantramahodadhi,1
mantramaya,1
mantramayuukha,1
mantramuktaavalii,1
mantramuula,1
mantramuurti,1
mantrana,1
mantranaaha,1
mantranaarhiiya,1
mantranaka,1
mantranetra,1
mantranirnaya,1
mantranirnayaprabandha,1
mantrapaada,1
mantrapaaraayana,1
mantrapaaraayanakrama,1
mantrapaatha,1
mantrapada,1
mantrapaddhati,1
mantrapati,1
mantrapattra,1
mantraphala,1
mantraprabhaava,1
mantrapradiipa,1
mantraprakaasha,1
mantraprakarana,1
mantraprashna,1
mantraprashnabhaashya,1
mantraprashnakaanda,1
mantraprastaara,1
mantraprayoga,1
mantraprayogatantra,1
mantrapurashcaranaprakaara,1
mantrapushpa,1
mantrapushpaanjali,1
mantrapustikaa,1
mantrapuuta,1
mantrapuutaatman,1
mantraraaja,1
mantraraajaanushthaanakrama,1
mantraraajaatmakastotra,1
mantraraajavidhi,1
mantraraamaayana,1
mantrarahasyaprakaashikaa,1
mantraratna,1
mantraratnaakara,1
mantraratnaavalii,1
mantraratnaavaliikosha,1
mantraratnadiipikaa,1
mantraratnakosha,1
mantraratnamanjuushaa,1
mantraratnaprakaasha,1
mantras,1
mantrasaadhaka,1
mantrasaadhana,1
mantrasaadhya,1
mantrasaadhyatva,1
mantrasaara,1
mantrasaarasamuccaya,1
mantrasamdhyaa,1
mantrasamhitaa,1
mantrasamkalanaa,1
mantrasamnaama,1
mantrasamskaara,1
mantrasamskaarakrit,1
mantrasamskriyaa,1
mantrasamuccaya,1
mantrasamvarana,1
mantrashaariiraka,1
mantrashaastra,1
mantrashaastrapratyangiraa,1
mantrashaastrasaarasamgraha,1
mantrashakti,1
mantrashodhana,1
mantrashruti,1
mantrashrutya,1
mantrasiddha,1
mantrasiddhi,1
mantrasnaana,1
mantrasprish,1
mantrasuutra,1
mantratantrameruratnaavalii,1
mantratas,1
mantratattva,1
mantratattvanetra,1
mantratattvaprakaasha,1
mantratattvavid,1
mantratoh,1
mantratoya,1
mantravaada,1
mantravaadin,1
mantravacana,1
mantravaha,1
mantravallarii,1
mantravarjam,1
mantravarna,1
mantravarnana,1
mantravashiikri,1
mantravat,1
mantravibhaaga,1
mantravid,1
mantravidhi,1
mantravidyaa,1
mantravishaya,1
mantrayaam,1
mantrayaamaasa,1
mantrayaithe,1
mantrayantra,1
mantrayantraprakaasha,1
mantrayat,1
mantrayate,1
mantrayati,1
mantrayiita,1
mantrayitum,1
mantrayitvaa,1
mantrayoga,1
mantrayogaprakarana,1
mantrayukti,1
mantrenasprishati,1
mantresha,1
mantreshvara,1
mantri,1
mantridhura,1
mantrika,1
mantrikaa,1
mantrimukhya,1
mantrin,1
mantrinii,1
mantriniirahasya,1
mantripati,1
mantripradhaana,1
mantriprakaanda,1
mantriputra,1
mantrishreshtha,1
mantrishrotriya,1
mantrisuta,1
mantrisuunu,1
mantrita,1
mantritaa,1
mantritva,1
mantrivara,1
mantrivat,1
mantrodaka,1
mantroddhaara,1
mantroddhaarakosha,1
mantroddhaaraprakarana,1
mantroddhaaravidhi,1
mantrokta,1
mantropanishad,1
mantropashtambha,1
mantrya,1
mantu,1
mantum,1
mantumas,1
mantumat,1
mantuuya,1
manu,1
manubhuu,1
manudivi,1
manuga,1
manuja,1
manujaa,1
manujaadhipa,1
manujaadhipati,1
manujaata,1
manujaatmaja,1
manujaatmajaa,1
manujaloka,1
manujanaatha,1
manujapati,1
manujavyaaghra,1
manujendra,1
manujendraputra,1
manujendraputrii,1
manujeshvara,1
manujii,1
manujiikri,1
manujondra,1
manujottama,1
manujyeshtha,1
manukapaala,1
manukulaaditya,1
manumuktaavali,1
manupraniita,1
manupraniitatva,1
manupravalha,1
manupravarha,1
manupriita,1
manuraaj,1
manurhita,1
manus,1
manusamhitaa,1
manusava,1
manusha,1
manushendra,1
manushii,1
manushreshtha,1
manushvat,1
manushya,1
manushyaah,1
manushyaalaya,1
manushyaalayacandrikaa,1
manushyaalayalakshana,1
manushyaamanushya,1
manushyaayusha,1
manushyacara,1
manushyacchandasa,1
manushyacitta,1
manushyad,1
manushyadeva,1
manushyadharma,1
manushyadharman,1
manushyadurga,1
manushyagandha,1
manushyagandharva,1
manushyagavii,1
manushyagranthi,1
manushyahaara,1
manushyahaarin,1
manushyainasa,1
manushyajaa,1
manushyajaata,1
manushyajaataka,1
manushyajaati,1
manushyajanman,1
manushyakaara,1
manushyakaaya,1
manushyakilbisha,1
manushyakrita,1
manushyaloka,1
manushyam,1
manushyamaarana,1
manushyamaatra,1
manushyanaama,1
manushyanaaman,1
manushyapaatra,1
manushyapota,1
manushyaprakriti,1
manushyaraaj,1
manushyaraaja,1
manushyaraajan,1
manushyaratha,1
manushyaruupa,1
manushyasaakshya,1
manushyasaakshye,1
manushyasabhaa,1
manushyasava,1
manushyashiras,1
manushyashonita,1
manushyashringa,1
manushyat,1
manushyataa,1
manushyatraa,1
manushyatva,1
manushyav,1
manushyavanaspativ,1
manushyavish,1
manushyavisha,1
manushyavishaa,1
manushyayaana,1
manushyayajna,1
manushyayashasa,1
manushyayashasin,1
manushyayoni,1
manushyendra,1
manushyeshu,1
manushyeshvara,1
manusmriti,1
manusmritimaahaatmya,1
manusudhiindra,1
manutantu,1
manute,1
manutiirtha,1
manutva,1
manuvasha,1
manuvat,1
manuvrita,1
manuyuga,1
manv,1
manvaadi,1
manvantara,1
manvantaraa,1
manvantaravarnana,1
manvarthacandrikaa,1
manvarthamuktaavalii,1
manvarthasaara,1
manvate,1
manviddha,1
manviisha,1
manya,1
manyaa,1
manyaa_(marma),1
manyaabastih,1
manyaagata,1
manyaagraha,1
manyaakaa,1
manyaaloka,1
manyaalokakantakoddhaara,1
manyaastambha,1
manyaastambhah,1
manyaate,1
manyamaana,1
manyantii,1
manyate,1
manyati,1
manye,1
manyeta,1
manyu,1
manyudeva,1
manyumat,1
manyumaya,1
manyumii,1
manyumkri,1
manyuparita,1
manyuparopta,1
manyupratikriyaa,1
manyushaavin,1
manyushamana,1
manyusuukta,1
manyusuuktavidhaana,1
manyutas,1
manyuuya,1
mapa,1
mapashta,1
mapashtaka,1
mapashtha,1
mapati,1
maph,1
maphira,1
mapushtaka,1
mapushthaka,1
mapustaka,1
mara,1
maraakaalii,1
maraala,1
maraalagamanaa,1
maraalaka,1
maraalataa,1
maraara,1
maraaraama,1
maraaya,1
maraayin,1
maraayu,1
maraka,1
marakata,1
marakatamani,1
marakatamaya,1
marakatapattrii,1
marakatashilaa,1
marakatashyaama,1
marakatavalliiparinaya,1
marakta,1
marana,1
maranaabhimukha,1
maranaadhvan,1
maranaagresara,1
maranaalasa,1
maranaandhatamasa,1
maranaanta,1
maranaantika,1
maranaatmaka,1
maranabhaya,1
maranabhiiruka,1
maranadashaa,1
maranadharma,1
maranadharman,1
maranaja,1
maranam,1
marananishcaya,1
maranasaamaayikanirnaya,1
maranashiila,1
maranavyaadhishoka,1
maranda,1
marandaukas,1
marandaukasa,1
maraniiya,1
maranonmukha,1
marata,1
marate,1
marati,1
marb,1
marbati,1
marc,1
marcayati,1
marda,1
mardaka,1
mardala,1
mardaladhvani,1
mardalaka,1
mardam,1
mardana,1
mardanam,1
mardanashaalaa,1
mardanii,1
mardaniiya,1
mardate,1
mardati,1
mardava,1
mardayaana,1
mardayati,1
mardhati,1
mardhiis,1
mardhishat,1
mardin,1
mardinii,1
mardishyati,1
marditaa,1
marditavya,1
marditoh,1
marditri,1
marditum,1
marga,1
marica,1
maricakshupa,1
maricapattraka,1
marid,1
mariddhika,1
marii,1
mariica,1
mariici,1
mariicigarbha,1
mariicii,1
mariicika,1
mariicikaa,1
mariicimaalin,1
mariicimat,1
mariicin,1
mariicipa,1
mariicipatala,1
mariicipattana,1
mariicismriti,1
mariicitantra,1
mariicitoya,1
mariicopapuraana,1
mariimartti,1
mariimridyate,1
mariimrija,1
mariimrijyate,1
mariimrisha,1
mariimrishyate,1
mariisa,1
mariiyami,1
mariiyamiputra,1
mariksha,1
mariman,1
marimridyate,1
marishi,1
marishnu,1
marishtaka,1
marishyati,1
marj,1
marjati,1
marjayate,1
marjayati,1
marjuu,1
marjya,1
mark,1
marka,1
markadikaa,1
markaka,1
markara,1
markaraa,1
markasa,1
markata,1
markataasya,1
markatadanta,1
markatahrada,1
markatajoda,1
markataka,1
markatakarna,1
markatalocana,1
markatanaasa,1
markatanyaaya,1
markatapati,1
markatapippalii,1
markatapota,1
markatapriya,1
markatashiirsha,1
markatasya,1
markatatinduka,1
markatavaasa,1
markatendu,1
markatii,1
markatiibhuuta,1
markatiivrata,1
markatotplavana,1
markotapipiilikaa,1
marksha,1
markshtati,1
marma,1
marmaa,1
marmaabhighaata,1
marmaabhighaatah,1
marmaabhighaatajadaahah,1
marmaanveshana,1
marmaanveshin,1
marmaarshti,1
marmaatiga,1
marmaavarana,1
marmaavaranabhedin,1
marmaavidh,1
marmaavin,1
marmabh,1
marmabheda,1
marmabhedana,1
marmabhedin,1
marmacara,1
marmaccheda,1
marmacchedin,1
marmacchid,1
marmaga,1
marmaghaata,1
marmaghaatin,1
marmaghnii,1
marmahan,1
marmaja,1
marmajna,1
marmajnaana,1
marmakiila,1
marmakshatah,1
marmamaya,1
marman,1
marmapaaraga,1
marmapiidaa,1
marmara,1
marmaraa,1
marmaraaja,1
marmaraaya,1
marmaraka,1
marmarapattramoksha,1
marmarii,1
marmariibhuuta,1
marmariika,1
marmarikaa,1
marmarti,1
marmartti,1
marmas,1
marmasamdhi,1
marmasprish,1
marmasthaana,1
marmasthala,1
marmataadana,1
marmatra,1
marmavedhin,1
marmavedhitaa,1
marmaveditaa,1
marmavegitaa,1
marmavibhedin,1
marmavid,1
marmavidaarana,1
marmaviddhah,1
marmavyathaa,1
marmika,1
marmrijaana,1
marmrijat,1
marmrijenya,1
marmrijiiti,1
marmrijyate,1
marmrishat,1
marmrityu,1
maroli,1
marolika,1
marsha,1
marshah,1
marsham,1
marshana,1
marshane,1
marshaniiya,1
marshati,1
marshayati,1
marshiikaa,1
marshin,1
marshishthaah,1
marshishthaas,1
marshishyati,1
marshita,1
marshitaa,1
marshitavat,1
marshitvaa,1
marshtaa,1
marshtum,1
marta,1
martaa,1
martabhojana,1
martanda,1
martavat,1
martavatii,1
martave,1
martavya,1
martopanishad,1
martum,1
martya,1
martyaa,1
martyaamrita,1
martyabhaava,1
martyabhuvana,1
martyadharma,1
martyadharman,1
martyadharmin,1
martyakrita,1
martyaloka,1
martyamahita,1
martyamandala,1
martyamukha,1
martyanivaasin,1
martyataa,1
martyatraa,1
martyatva,1
martyatvana,1
martyendramaatri,1
martyeshita,1
martyiibhuu,1
maru,1
marubhauma,1
marubhava,1
marubhuu,1
marubhuumi,1
marubhuumitva,1
marubhuuruha,1
marubhuuti,1
marubhuutika,1
marucchadaa,1
maruciipattana,1
marud,1
marudaandola,1
marudbaddha,1
marudbhavaa,1
maruddatta,1
maruddhvaja,1
maruddviipavatii,1
marudesha,1
marudeshya,1
marudeva,1
marudgana,1
marudhanva,1
marudhanvan,1
marudhara,1
marudishta,1
marudratha,1
marudruma,1
marudvaaha,1
marudvartman,1
marudvega,1
marudvidhaa,1
marudvipa,1
marudvriddhaa,1
marudvridha,1
marudvridhaa,1
marudvritaa,1
marugata,1
maruja,1
marujaa,1
marujaataa,1
marujush,1
maruka,1
marukaccha,1
marukacchanivaasin,1
